GeneID	Chromosome	Gene_Start	Gene_End	Best_SNP	Best_SNP_Position	Best_P_Value	N_Phenotypes	Phenotypes	All_SNPs	N_SNPs	P_Values
SORBI_3002G193800	2	58076507	58081941	SNP_58055996	58055996	1.21E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_58055996	1	1.2e-08; 1.7e-08; 1.4e-08
SORBI_3008G114300	8	52307384	52322379	SNP_52292335	52292335	1.24E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:1_18:1_18:1)	SNP_52284348; SNP_52285754; SNP_52292335; SNP_52292364	4	1.2e-08; 3.5e-08; 4.0e-08
SORBI_3005G228000	5	71525735	71528692	SNP_71550203	71550203	1.28E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); TG(10:0_10:0_10:0)"	SNP_71550203; SNP_71514222	2	1.9e-08; 1.3e-08; 5.9e-08
SORBI_3002G031100	2	2842055	2850338	SNP_2863929	2863929	1.28E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_2863929; SNP_2864668; SNP_2864308	3	6.6e-08; 1.8e-08; 1.3e-08
SORBI_3002G031200	2	2854318	2854899	SNP_2863929	2863929	1.28E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_2863929; SNP_2864668; SNP_2864308	3	6.6e-08; 1.8e-08; 1.3e-08
SORBI_3002G031301	2	2860477	2862385	SNP_2863929	2863929	1.28E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_2863929; SNP_2864668; SNP_2864308	3	6.6e-08; 1.8e-08; 1.3e-08
SORBI_3002G031400	2	2865123	2869505	SNP_2863929	2863929	1.28E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_2863929; SNP_2864668; SNP_2864308	3	6.6e-08; 1.8e-08; 1.3e-08
SORBI_3002G031500	2	2869522	2874525	SNP_2863929	2863929	1.28E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_2863929; SNP_2864668; SNP_2864308	3	6.6e-08; 1.8e-08; 1.3e-08
SORBI_3010G138850	10	23357353	23357790	SNP_23348727	23348727	1.30E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_23348727; SNP_23348598	2	4.6e-08; 1.3e-08; 1.4e-08
SORBI_3001G200800	1	18191249	18192020	SNP_18211565	18211565	1.40E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_18211565	1	1.6e-08; 4.6e-08; 1.4e-08
SORBI_3001G200900	1	18194042	18194584	SNP_18211565	18211565	1.40E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_18211565	1	1.6e-08; 4.6e-08; 1.4e-08
SORBI_3001G201000	1	18198583	18204192	SNP_18211565	18211565	1.40E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_18211565	1	1.6e-08; 4.6e-08; 1.4e-08
SORBI_3001G201100	1	18226906	18230039	SNP_18211565	18211565	1.40E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_18211565	1	1.6e-08; 4.6e-08; 1.4e-08
SORBI_3001G201200	1	18234250	18235620	SNP_18211565	18211565	1.40E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_18211565	1	1.6e-08; 4.6e-08; 1.4e-08
SORBI_3008G165000	8	59832341	59836111	SNP_59859452	59859452	1.47E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_59837243; SNP_59859452; SNP_59859453; SNP_59859484	4	2.2e-08; 9.3e-08; 1.5e-08
SORBI_3008G165100	8	59836761	59839664	SNP_59859452	59859452	1.47E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_59837243; SNP_59859452; SNP_59859453; SNP_59859484	4	2.2e-08; 9.3e-08; 1.5e-08
SORBI_3008G165200	8	59842471	59845238	SNP_59859452	59859452	1.47E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_59837243; SNP_59859452; SNP_59859453; SNP_59859484	4	2.2e-08; 9.3e-08; 1.5e-08
SORBI_3008G165233	8	59848372	59851947	SNP_59859452	59859452	1.47E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_59837243; SNP_59859452; SNP_59859453; SNP_59859484	4	2.2e-08; 9.3e-08; 1.5e-08
SORBI_3008G165266	8	59860850	59861427	SNP_59859452	59859452	1.47E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_59837243; SNP_59859452; SNP_59859453; SNP_59859484	4	2.2e-08; 9.3e-08; 1.5e-08
SORBI_3008G165300	8	59861805	59862429	SNP_59859452	59859452	1.47E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_59837243; SNP_59859452; SNP_59859453; SNP_59859484	4	2.2e-08; 9.3e-08; 1.5e-08
SORBI_3001G041700	1	3099655	3112212	SNP_3133155	3133155	1.47E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); TG(12:0_18:1_18:2)"	SNP_3132205; SNP_3132342; SNP_3132700; SNP_3133102; SNP_3133155; SNP_3077703; SNP_3077720; SNP_3077778; SNP_3080438	9	1.5e-08; 4.9e-08; 1.6e-08
SORBI_3010G141433	10	34858274	34864380	SNP_34842288	34842288	1.49E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_34842288; SNP_34863211	2	4.0e-08; 1.7e-08; 1.5e-08
SORBI_3002G180300	2	56161313	56164881	SNP_56189172	56189172	1.56E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_56189172	1	1.6e-08; 3.9e-08; 8.9e-08
SORBI_3002G180400	2	56167827	56171735	SNP_56189172	56189172	1.56E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_56189172	1	1.6e-08; 3.9e-08; 8.9e-08
SORBI_3002G180501	2	56172471	56173238	SNP_56189172	56189172	1.56E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_56189172	1	1.6e-08; 3.9e-08; 8.9e-08
SORBI_3002G180600	2	56174540	56179376	SNP_56189172	56189172	1.56E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_56189172	1	1.6e-08; 3.9e-08; 8.9e-08
SORBI_3002G180666	2	56179766	56185584	SNP_56189172	56189172	1.56E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_56189172	1	1.6e-08; 3.9e-08; 8.9e-08
SORBI_3002G180732	2	56193368	56193703	SNP_56189172	56189172	1.56E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_56189172	1	1.6e-08; 3.9e-08; 8.9e-08
SORBI_3002G180800	2	56194236	56208679	SNP_56189172	56189172	1.56E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_56189172	1	1.6e-08; 3.9e-08; 8.9e-08
SORBI_3002G180900	2	56211019	56215844	SNP_56189172	56189172	1.56E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_56189172; SNP_56238636	2	1.6e-08; 3.9e-08; 8.9e-08
SORBI_3004G195500	4	54678853	54680160	SNP_54695593	54695593	1.57E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_54695593	1	1.6e-08; 7.6e-08; 6.7e-08
SORBI_3004G195600	4	54682498	54682881	SNP_54695593	54695593	1.57E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_54695593	1	1.6e-08; 7.6e-08; 6.7e-08
SORBI_3004G195650	4	54687839	54688596	SNP_54695593	54695593	1.57E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_54695593	1	1.6e-08; 7.6e-08; 6.7e-08
SORBI_3004G195700	4	54689147	54690407	SNP_54695593	54695593	1.57E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_54695593	1	1.6e-08; 7.6e-08; 6.7e-08
SORBI_3010G147300	10	42217039	42219620	SNP_42244576	42244576	1.64E-08	3	TG(10:0_10:0_10:0); TG(12:0_14:0_18:3); TG(12:0_18:1_18:2)	SNP_42244576	1	1.6e-08; 4.4e-08; 3.6e-08
SORBI_3010G147350	10	42220358	42221810	SNP_42244576	42244576	1.64E-08	3	TG(10:0_10:0_10:0); TG(12:0_14:0_18:3); TG(12:0_18:1_18:2)	SNP_42244576	1	1.6e-08; 4.4e-08; 3.6e-08
SORBI_3010G189600	10	53070428	53077804	SNP_53081977	53081977	1.64E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); Panaxcerol B"	SNP_53081977	1	3.8e-08; 1.6e-08; 6.2e-08
SORBI_3010G189700	10	53091840	53095972	SNP_53081977	53081977	1.64E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); Panaxcerol B"	SNP_53081977	1	3.8e-08; 1.6e-08; 6.2e-08
SORBI_3010G189800	10	53100683	53105829	SNP_53081977	53081977	1.64E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); Panaxcerol B"	SNP_53081977	1	3.8e-08; 1.6e-08; 6.2e-08
SORBI_3010G189900	10	53105677	53108123	SNP_53081977	53081977	1.64E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); Panaxcerol B"	SNP_53081977	1	3.8e-08; 1.6e-08; 6.2e-08
SORBI_3002G108400	2	13119364	13125889	SNP_13105619	13105619	1.69E-08	3	PC(14:0_18:2); PC(16:1_16:1); TG(16:0_18:1_20:2)	SNP_13105619; SNP_13095401	2	6.3e-08; 1.7e-08; 2.5e-08
SORBI_3009G016600	9	1549684	1551811	SNP_1570121	1570121	1.79E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); TG(16:0_18:1_18:1)"	SNP_1560801; SNP_1563793; SNP_1570121; SNP_1575657; SNP_1575450	5	1.8e-08; 4.6e-08; 7.3e-08
SORBI_3009G016633	9	1556843	1558610	SNP_1570121	1570121	1.79E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); TG(16:0_18:1_18:1)"	SNP_1560801; SNP_1563793; SNP_1570121; SNP_1575657; SNP_1575450	5	1.8e-08; 4.6e-08; 7.3e-08
SORBI_3009G016666	9	1558628	1559406	SNP_1570121	1570121	1.79E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); TG(16:0_18:1_18:1)"	SNP_1560801; SNP_1563793; SNP_1570121; SNP_1575657; SNP_1575450	5	1.8e-08; 4.6e-08; 7.3e-08
SORBI_3001G250700	1	27081589	27088686	SNP_27109956	27109956	1.81E-08	3	PC(14:0_18:2); PC(16:1_16:1); PC(18:2_0:0)	SNP_27109956; SNP_27063502	2	1.8e-08; 3.2e-08; 6.5e-08
SORBI_3007G113566	7	44886711	44888664	SNP_44865276	44865276	1.89E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2)	SNP_44865276	1	1.9e-08; 2.1e-08; 7.2e-08
SORBI_3007G113600	7	44889350	44919907	SNP_44865276	44865276	1.89E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2)	SNP_44865276	1	1.9e-08; 2.1e-08; 7.2e-08
SORBI_3010G142132	10	35814079	35816161	SNP_35809146	35809146	1.90E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_35838933; SNP_35797614; SNP_35797621; SNP_35792138; SNP_35809146	5	5.4e-08; 2.8e-08; 1.9e-08
SORBI_3001G297700	1	57811083	57812394	SNP_57827028	57827028	2.11E-08	3	TG(16:0_18:1_18:2); TG(16:0_18:1_20:2); TG(18:0_18:2_18:2)	SNP_57827028	1	2.3e-08; 2.1e-08; 9.9e-08
SORBI_3001G297800	1	57849689	57851951	SNP_57827028	57827028	2.11E-08	3	TG(16:0_18:1_18:2); TG(16:0_18:1_20:2); TG(18:0_18:2_18:2)	SNP_57827028	1	2.3e-08; 2.1e-08; 9.9e-08
SORBI_3001G297900	1	57851797	57855443	SNP_57827028	57827028	2.11E-08	3	TG(16:0_18:1_18:2); TG(16:0_18:1_20:2); TG(18:0_18:2_18:2)	SNP_57827028	1	2.3e-08; 2.1e-08; 9.9e-08
SORBI_3008G106500	8	50133783	50134613	SNP_50143294	50143294	2.27E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_50145970; SNP_50146051; SNP_50143294; SNP_50145275	4	3.9e-08; 2.3e-08; 8.9e-08
SORBI_3008G106550	8	50142779	50144253	SNP_50143294	50143294	2.27E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_50145970; SNP_50146051; SNP_50143294; SNP_50145275	4	3.9e-08; 2.3e-08; 8.9e-08
SORBI_3008G095900	8	45197392	45205471	SNP_45221730	45221730	2.27E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_45176247; SNP_45221730	2	2.3e-08; 7.4e-08; 9.9e-08
SORBI_3008G096000	8	45231621	45237932	SNP_45221730	45221730	2.27E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_45221730; SNP_45239286	2	2.3e-08; 6.8e-08; 9.9e-08
SORBI_3001G208166	1	19064734	19066555	SNP_19084250	19084250	2.31E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_19084250	1	2.3e-08; 5.3e-08; 8.0e-08
SORBI_3001G208200	1	19065766	19069812	SNP_19084250	19084250	2.31E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_19084250	1	2.3e-08; 5.3e-08; 8.0e-08
SORBI_3001G208300	1	19076746	19080901	SNP_19084250	19084250	2.31E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_19084250	1	2.3e-08; 5.3e-08; 8.0e-08
SORBI_3001G208401	1	19082432	19088005	SNP_19084250	19084250	2.31E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_19084250	1	2.3e-08; 5.3e-08; 8.0e-08
SORBI_3001G208500	1	19088973	19090440	SNP_19084250	19084250	2.31E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_19084250	1	2.3e-08; 5.3e-08; 8.0e-08
SORBI_3001G208600	1	19097669	19100265	SNP_19084250	19084250	2.31E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_19084250	1	2.3e-08; 5.3e-08; 8.0e-08
SORBI_3001G208700	1	19108818	19117312	SNP_19084250	19084250	2.31E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_19084250	1	2.3e-08; 5.3e-08; 8.0e-08
SORBI_3002G148851	2	40388624	40388892	SNP_40372672	40372672	2.41E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0)	SNP_40372672	1	4.4e-08; 6.4e-08; 2.4e-08
SORBI_3001G132600	1	10426978	10451346	SNP_10455093	10455093	2.43E-08	3	PA(16:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:2)	SNP_10469554; SNP_10455093	2	2.9e-08; 2.4e-08; 5.2e-08
SORBI_3008G134401	8	56291831	56293456	SNP_56313893	56313893	2.57E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1)	SNP_56274620; SNP_56313893	2	5.3e-08; 2.6e-08; 4.2e-08
SORBI_3008G134500	8	56299336	56305370	SNP_56313893	56313893	2.57E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1)	SNP_56274620; SNP_56313893	2	5.3e-08; 2.6e-08; 4.2e-08
SORBI_3007G034600	7	3027546	3028613	SNP_3053446	3053446	2.70E-08	3	PA(16:0_18:2); PC(14:0_18:3); PC(16:1_16:1)	SNP_3028020; SNP_3053329; SNP_3053404; SNP_3053446	4	6.1e-08; 5.8e-08; 2.7e-08
SORBI_3007G034650	7	3031635	3032344	SNP_3053446	3053446	2.70E-08	3	PA(16:0_18:2); PC(14:0_18:3); PC(16:1_16:1)	SNP_3028020; SNP_3053329; SNP_3053404; SNP_3053446	4	6.1e-08; 5.8e-08; 2.7e-08
SORBI_3007G034700	7	3038422	3045653	SNP_3053446	3053446	2.70E-08	3	PA(16:0_18:2); PC(14:0_18:3); PC(16:1_16:1)	SNP_3028020; SNP_3053329; SNP_3053404; SNP_3053446	4	6.1e-08; 5.8e-08; 2.7e-08
SORBI_3001G275800	1	53578420	53581146	SNP_53593489	53593489	2.84E-08	3	PC(16:1_16:1); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_53568081; SNP_53582836; SNP_53593489; SNP_53593712; SNP_53594767	5	3.5e-08; 2.8e-08; 4.7e-08
SORBI_3001G275900	1	53590090	53592708	SNP_53593489	53593489	2.84E-08	3	PC(16:1_16:1); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_53568081; SNP_53582836; SNP_53593489; SNP_53593712; SNP_53594767	5	3.5e-08; 2.8e-08; 4.7e-08
SORBI_3001G205700	1	18792767	18794927	SNP_18819672	18819672	2.86E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_18819672	1	4.8e-08; 2.9e-08; 8.3e-08
SORBI_3002G165080	2	51506956	51509127	SNP_51509409	51509409	2.88E-08	3	TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:0_18:2_18:2)	SNP_51509409	1	6.4e-08; 2.9e-08; 8.1e-08
SORBI_3002G165140	2	51517527	51523918	SNP_51509409	51509409	2.88E-08	3	TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:0_18:2_18:2)	SNP_51509409	1	6.4e-08; 2.9e-08; 8.1e-08
SORBI_3002G165200	2	51519058	51519570	SNP_51509409	51509409	2.88E-08	3	TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:0_18:2_18:2)	SNP_51509409	1	6.4e-08; 2.9e-08; 8.1e-08
SORBI_3004G140000	4	40614975	40619158	SNP_40606283	40606283	2.90E-08	3	TG(10:0_10:0_10:0); TG(10:0_16:1_18:1); TG(12:0_14:0_18:3)	SNP_40606283	1	6.5e-08; 7.3e-08; 2.9e-08
SORBI_3007G103600	7	31999643	32035305	SNP_31977299	31977299	2.96E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0)	SNP_32057630; SNP_31977299	2	7.2e-08; 3.9e-08; 3.0e-08
SORBI_3005G121700	5	53569754	53571092	SNP_53567695	53567695	3.00E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_53567695; SNP_53563294	2	6.9e-08; 3.0e-08; 8.5e-08
SORBI_3005G121800	5	53581254	53582496	SNP_53567695	53567695	3.00E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_53567695; SNP_53563294	2	6.9e-08; 3.0e-08; 8.5e-08
SORBI_3010G105200	10	9966296	9989098	SNP_9997345	9997345	3.01E-08	3	TG(16:0_18:0_18:2); TG(16:0_18:1_20:1); TG(18:0_18:2_18:2)	SNP_9997345	1	3.0e-08; 3.2e-08; 3.9e-08
SORBI_3010G105250	10	9989962	9991878	SNP_9997345	9997345	3.01E-08	3	TG(16:0_18:0_18:2); TG(16:0_18:1_20:1); TG(18:0_18:2_18:2)	SNP_9997345	1	3.0e-08; 3.2e-08; 3.9e-08
SORBI_3004G189700	4	54163478	54166421	SNP_54145505	54145505	3.23E-08	3	SQDG(16:0_18:2); TG(16:0_16:0_18:1); TG(16:0_18:1_18:1)	SNP_54145505; SNP_54180029; SNP_54180729	3	3.2e-08; 5.4e-08; 7.6e-08
SORBI_3004G189800	4	54167680	54174138	SNP_54145505	54145505	3.23E-08	3	SQDG(16:0_18:2); TG(16:0_16:0_18:1); TG(16:0_18:1_18:1)	SNP_54145505; SNP_54180029; SNP_54180729	3	3.2e-08; 5.4e-08; 7.6e-08
SORBI_3006G145300	6	50686619	50696747	SNP_50712576	50712576	3.28E-08	3	DG(16:0_18:0); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_50693594; SNP_50712576	2	8.9e-08; 4.1e-08; 3.3e-08
SORBI_3006G145400	6	50705338	50716476	SNP_50712576	50712576	3.28E-08	3	DG(16:0_18:0); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_50693594; SNP_50712576	2	8.9e-08; 4.1e-08; 3.3e-08
SORBI_3006G145500	6	50717155	50726723	SNP_50712576	50712576	3.28E-08	3	DG(16:0_18:0); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_50693594; SNP_50712576	2	8.9e-08; 4.1e-08; 3.3e-08
SORBI_3001G476600	1	74929607	74931731	SNP_74951445	74951445	3.36E-08	3	TG(16:0_16:0_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1)	SNP_74951445	1	3.4e-08; 5.0e-08; 9.4e-08
SORBI_3001G476700	1	74931522	74940368	SNP_74951445	74951445	3.36E-08	3	TG(16:0_16:0_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1)	SNP_74951445	1	3.4e-08; 5.0e-08; 9.4e-08
SORBI_3001G476800	1	74936166	74936934	SNP_74951445	74951445	3.36E-08	3	TG(16:0_16:0_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1)	SNP_74951445	1	3.4e-08; 5.0e-08; 9.4e-08
SORBI_3001G476900	1	74961629	74962569	SNP_74951445	74951445	3.36E-08	3	TG(16:0_16:0_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1)	SNP_74951445	1	3.4e-08; 5.0e-08; 9.4e-08
SORBI_3001G477100	1	74968937	74970073	SNP_74951445	74951445	3.36E-08	3	TG(16:0_16:0_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1)	SNP_74951445	1	3.4e-08; 5.0e-08; 9.4e-08
SORBI_3001G477200	1	74970779	74974814	SNP_74951445	74951445	3.36E-08	3	TG(16:0_16:0_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1)	SNP_74951445	1	3.4e-08; 5.0e-08; 9.4e-08
SORBI_3001G160200	1	13149779	13157433	SNP_13138996	13138996	3.44E-08	3	PC(16:1_16:1); TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)	SNP_13138996	1	4.1e-08; 3.4e-08; 4.6e-08
SORBI_3001G160300	1	13161821	13163502	SNP_13138996	13138996	3.44E-08	3	PC(16:1_16:1); TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)	SNP_13138996	1	4.1e-08; 3.4e-08; 4.6e-08
SORBI_3001G160400	1	13162659	13166857	SNP_13138996	13138996	3.44E-08	3	PC(16:1_16:1); TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)	SNP_13138996	1	4.1e-08; 3.4e-08; 4.6e-08
SORBI_3010G207700	10	55080325	55084048	SNP_55085483	55085483	3.45E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_55085483; SNP_55085489	2	3.6e-08; 3.4e-08; 9.0e-08
SORBI_3010G207800	10	55087922	55092555	SNP_55085483	55085483	3.45E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_55085483; SNP_55085489	2	3.6e-08; 3.4e-08; 9.0e-08
SORBI_3010G207900	10	55095605	55100397	SNP_55085483	55085483	3.45E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_55085483; SNP_55085489	2	3.6e-08; 3.4e-08; 9.0e-08
SORBI_3010G208000	10	55103386	55105276	SNP_55085483	55085483	3.45E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_55085483; SNP_55085489	2	3.6e-08; 3.4e-08; 9.0e-08
SORBI_3007G111901	7	42590433	42594890	SNP_42610191	42610191	3.52E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_42610191	1	3.5e-08; 4.4e-08; 9.9e-08
SORBI_3007G112000	7	42598137	42600011	SNP_42610191	42610191	3.52E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_42610191	1	3.5e-08; 4.4e-08; 9.9e-08
SORBI_3005G153400	5	62421358	62422136	SNP_62433112	62433112	3.98E-08	3	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)	SNP_62433112	1	9.7e-08; 9.7e-08; 4.0e-08
SORBI_3005G153500	5	62434651	62435261	SNP_62433112	62433112	3.98E-08	3	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)	SNP_62433112	1	9.7e-08; 9.7e-08; 4.0e-08
SORBI_3008G088833	8	21110631	21112871	SNP_21137781	21137781	4.00E-08	3	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:1_18:1_18:1)	SNP_21137781	1	4.3e-08; 4.3e-08; 4.0e-08
SORBI_3001G271200	1	52331556	52333040	SNP_52314956	52314956	4.04E-08	3	TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2)	SNP_52314956	1	9.4e-08; 5.3e-08; 4.0e-08
SORBI_3001G271300	1	52335651	52337380	SNP_52314956	52314956	4.04E-08	3	TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2)	SNP_52314956	1	9.4e-08; 5.3e-08; 4.0e-08
SORBI_3007G085966	7	10966904	10968701	SNP_10993330	10993330	4.08E-08	3	TG(10:0_10:0_10:0); TG(12:0_14:0_18:3); TG(16:0_18:3_18:3)	SNP_10993330	1	4.1e-08; 4.4e-08; 9.9e-08
SORBI_3008G134300	8	56269822	56285958	SNP_56274620	56274620	4.22E-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1)	SNP_56274620	1	5.3e-08; 4.9e-08; 4.2e-08
SORBI_3008G033600	8	3060049	3064960	SNP_3086834	3086834	4.25E-08	3	"9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib"	SNP_3086834	1	7.5e-08; 6.1e-08; 4.2e-08
